"","code_spygen","code_explo","rep","date","station","site","region","country","project","sample_type","sample_method","time_start","time_end","duration_min","volume","depth","temperature","turbidity","habitat","gps_start","latitude_start","longitude_start","gps_b","lat_gps_b","long_gps_b","gps_c","lat_gps_c","long_gps_c","gps_d","lat_gps_d","long_gps_d","gps_half_turn","latitude_turn","longitude_turn","gps_end","latitude_end","longitude_end","filter","data_manager","gps_owner","comment","longitude_start_clean","latitude_start_clean","dist_to_coast (m)"
"271","SPY180621","ME4.2",2,"14/03/2018","menorca_4","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","14:39","15:15","00:36",30,"0",13,1,"marine","584","40.071488000000002","4.096939000000000",NA,"40.063009000000001","4.116949000000000",NA,"40.066735000000001","4.120820000000000",NA,"40.075707000000001","4.100536000000000",NA,NA,NA,"588","40.075707000000001","4.100536000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.096939000000000","40.071488000000002",122
"272","SPY180608","ME5.1",1,"14/03/2018","menorca_5","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","18:01","18:36","00:35",30,"0",13,2,"marine","589","39.957735000000000","4.285683000000000",NA,"39.939847999999998","4.286166000000000",NA,"39.940016999999997","4.292055000000000",NA,"39.957881000000000","4.291472000000000",NA,NA,NA,"593","39.957881000000000","4.291472000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.285683000000000","39.957735000000000",299
"273","SPY180626","ME5.2",2,"14/03/2018","menorca_5","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","18:47","19:24","00:37",30,"0",13,2,"marine","594","39.957858000000002","4.285778000000000",NA,"39.939576000000002","4.286545000000000",NA,"39.940364000000002","4.292352000000000",NA,"39.958063000000003","4.291502000000000",NA,NA,NA,"598","39.958063000000003","4.291502000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.285778000000000","39.957858000000002",296
"274","SPY180633","ME6.1",1,"16/03/2018","menorca_6","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","10:11","10:46","00:35",30,"0",13,1,"marine","599","39.829577000000000","4.303324000000000",NA,"39.813862000000000","4.292018000000000",NA,"39.811884999999997","4.297328000000000",NA,"39.827959000000000","4.307810000000000",NA,NA,NA,"603","39.827959000000000","4.307810000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.303324000000000","39.829577000000000",362
"275","SPY180631","ME6.2",2,"16/03/2018","menorca_6","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","10:11","10:46","00:35",30,"0",13,1,"marine",NA,"39.829577000000000","4.303324000000000",NA,"39.813862000000000","4.292018000000000",NA,"39.811884999999997","4.297328000000000",NA,"39.827959000000000","4.307810000000000",NA,NA,NA,NA,"39.827959000000000","4.307810000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.303324000000000","39.829577000000000",362
"276","SPY180628","ME7.1",1,"16/03/2018","menorca_7","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","12:54","13:31","00:37",30,"0",13,1,"marine","604","39.848846000000002","4.160777000000000",NA,"39.837204000000000","4.178611000000000",NA,"39.833646000000002","4.175035000000000",NA,"39.844135999999999","4.156024000000000",NA,NA,NA,"608","39.844135999999999","4.156024000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.160777000000000","39.848846000000002",445
"277","SPY180632","ME7.2",2,"16/03/2018","menorca_7","menorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","12:54","13:31","00:37",30,"0",13,1,"marine",NA,"39.848846000000002","4.160777000000000",NA,"39.837204000000000","4.178611000000000",NA,"39.833646000000002","4.175035000000000",NA,"39.844135999999999","4.156024000000000",NA,NA,NA,NA,"39.844135999999999","4.156024000000000",0.2,"Emilie Boulanger","CEFE",NA,"4.160777000000000","39.848846000000002",445
"278","SPY180610","MAJ1.1",1,"19/03/2018","mallorca_1","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","10:55","11:34","00:39",30,"0",13,1,"marine","609","39.771141999999998","3.405029000000000",NA,"39.773732000000003","3.409836000000000",NA,"39.789943000000001","3.400302000000000",NA,"39.788738000000002","3.394617000000000",NA,NA,NA,"613","39.788738000000002","3.394617000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.405029000000000","39.771141999999998",954
"279","SPY180620","MAJ1.2",2,"19/03/2018","mallorca_1","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","10:55","11:34","00:39",30,"0",13,1,"marine",NA,"39.771141999999998","3.405029000000000",NA,"39.773732000000003","3.409836000000000",NA,"39.789943000000001","3.400302000000000",NA,"39.788738000000002","3.394617000000000",NA,NA,NA,NA,"39.788738000000002","3.394617000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.405029000000000","39.771141999999998",954
"280","SPY180614","MAJ2.1",1,"19/03/2018","mallorca_2","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","12:37","13:10","00:33",30,"0",13,1,"marine","614","39.786777000000001","3.323661000000000",NA,"39.798234000000001","3.305588000000000",NA,"39.795240999999997","3.301146000000000",NA,"39.783050000000003","3.318618000000000",NA,NA,NA,"618","39.783050000000003","3.318618000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.323661000000000","39.786777000000001",1307
"281","SPY180615","MAJ2.2",2,"19/03/2018","mallorca_2","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","12:37","13:10","00:33",30,"0",13,1,"marine",NA,"39.786777000000001","3.323661000000000",NA,"39.798234000000001","3.305588000000000",NA,"39.795240999999997","3.301146000000000",NA,"39.783050000000003","3.318618000000000",NA,NA,NA,NA,"39.783050000000003","3.318618000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.323661000000000","39.786777000000001",1307
"282","SPY180619","MAJ3.1",1,"19/03/2018","mallorca_3","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","14:57","15:31","00:34",30,"0",13,1,"marine","619","39.746474999999997","3.468065000000000",NA,"39.748835999999997","3.473079000000000",NA,"39.731054000000000","3.475960000000000",NA,"39.730462000000003","3.470135000000000",NA,NA,NA,"623","39.730462000000003","3.470135000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.468065000000000","39.746474999999997",776
"283","SPY180623","MAJ3.2",2,"19/03/2018","mallorca_3","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","14:57","15:31","00:34",30,"0",13,1,"marine",NA,"39.746474999999997","3.468065000000000",NA,"39.748835999999997","3.473079000000000",NA,"39.731054000000000","3.475960000000000",NA,"39.730462000000003","3.470135000000000",NA,NA,NA,NA,"39.730462000000003","3.470135000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.468065000000000","39.746474999999997",776
"284","SPY180609","MAJ4.1",1,"19/03/2018","mallorca_4","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","16:12","16:45","00:33",30,"0",13,1,"marine","625","39.689585000000001","3.474012000000000",NA,"39.688870000000001","3.479804000000000",NA,"39.671650999999997","3.473336000000000",NA,"39.671073999999997","3.467483000000000",NA,NA,NA,"629","39.671073999999997","3.467483000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.474012000000000","39.689585000000001",1789
"285","SPY180618","MAJ4.2",2,"19/03/2018","mallorca_4","mallorca","Mediterranean","Spain","megafauna","transect","transect_rectangle","16:12","16:45","00:33",30,"0",13,1,"marine","630","39.688479000000001","3.471091000000000",NA,"39.687041000000001","3.477201000000000",NA,"39.669536999999998","3.472128000000000",NA,"39.669764999999998","3.466262000000000",NA,NA,NA,"634","39.669764999999998","3.466262000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.471091000000000","39.688479000000001",1432
"286","SPY180928","BA1.1",1,"05/04/2018","banyuls18_1","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","13:12","13:48","00:36",30,"0",13,1,"marine","635","42.349021000000000","3.203946000000000",NA,"42.359305999999997","3.223369000000000",NA,"42.362741000000000","3.218688000000000",NA,"42.352409000000002","3.198707000000000",NA,NA,NA,"639","42.352409000000002","3.198707000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.203946000000000","42.349021000000000",300
"287","SPY180929","BA1.2",2,"05/04/2018","banyuls18_1","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","13:12","13:48","00:36",30,"0",13,1,"marine",NA,"42.349021000000000","3.203946000000000",NA,"42.359305999999997","3.223369000000000",NA,"42.362741000000000","3.218688000000000",NA,"42.352409000000002","3.198707000000000",NA,NA,NA,NA,"42.352409000000002","3.198707000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.203946000000000","42.349021000000000",300
"288","SPY180926","BA2.1",1,"05/04/2018","banyuls18_2","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","14:23","14:56","00:33",30,"0",13,1,"marine","640","42.401302000000001","3.171352000000000",NA,"42.418837000000003","3.176927000000000",NA,"42.417749000000001","3.182962000000000",NA,"42.400140000000000","3.177743000000000",NA,NA,NA,"644","42.400140000000000","3.177743000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.171352000000000","42.401302000000001",853
"289","SPY180931","BA2.2",2,"05/04/2018","banyuls18_2","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","14:23","14:56","00:33",30,"0",13,1,"marine",NA,"42.401302000000001","3.171352000000000",NA,"42.418837000000003","3.176927000000000",NA,"42.417749000000001","3.182962000000000",NA,"42.400140000000000","3.177743000000000",NA,NA,NA,NA,"42.400140000000000","3.177743000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.171352000000000","42.401302000000001",853
"290","SPY180927","BA3.1",1,"05/04/2018","banyuls18_3","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","15:32","16:07","00:35",30,"0",13,1,"marine","645","42.460386000000000","3.167352000000000",NA,"42.477763000000003","3.159486000000000",NA,"42.477488000000001","3.165643000000000",NA,"42.460704999999997","3.174319000000000",NA,NA,NA,"649","42.460704999999997","3.174319000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.167352000000000","42.460386000000000",525
"291","SPY180930","BA3.2",2,"05/04/2018","banyuls18_3","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","15:32","16:07","00:35",30,"0",13,1,"marine",NA,"42.460386000000000","3.167352000000000",NA,"42.477763000000003","3.159486000000000",NA,"42.477488000000001","3.165643000000000",NA,"42.460704999999997","3.174319000000000",NA,NA,NA,NA,"42.460704999999997","3.174319000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.167352000000000","42.460386000000000",525
"292","SPY180933","BA4.1",1,"05/04/2018","banyuls18_4","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","16:42","17:13","00:31",30,"0",13,1,"marine","650","42.517347000000001","3.139620000000000",NA,"42.520823999999998","3.143142000000000",NA,"42.531959999999998","3.124096000000000",NA,"42.528343999999997","3.120328000000000",NA,NA,NA,"654","42.528343999999997","3.120328000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.139620000000000","42.517347000000001",72
"293","SPY180935","BA4.2",2,"05/04/2018","banyuls18_4","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","16:42","17:13","00:31",30,"0",13,1,"marine",NA,"42.517347000000001","3.139620000000000",NA,"42.520823999999998","3.143142000000000",NA,"42.531959999999998","3.124096000000000",NA,"42.528343999999997","3.120328000000000",NA,NA,NA,NA,"42.528343999999997","3.120328000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.139620000000000","42.517347000000001",72
"294","SPY180936","BA5.1",1,"06/04/2018","banyuls18_5","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","10:06","10:41","00:35",30,"0",13,0,"marine","655","42.570987000000002","3.049600000000000",NA,"42.588872000000002","3.047725000000000",NA,"42.588946000000000","3.053995000000000",NA,"42.571157999999997","3.056920000000000",NA,NA,NA,"659","42.571157999999997","3.056920000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.049600000000000","42.570987000000002",561
"295","SPY180937","BA5.2",2,"06/04/2018","banyuls18_5","banyuls","Mediterranean","France","megafauna","transect","transect_rectangle","10:06","10:41","00:35",30,"0",13,0,"marine",NA,"42.570987000000002","3.049600000000000",NA,"42.588872000000002","3.047725000000000",NA,"42.588946000000000","3.053995000000000",NA,"42.571157999999997","3.056920000000000",NA,NA,NA,NA,"42.571157999999997","3.056920000000000",0.2,"Emilie Boulanger","CEFE",NA,"3.049600000000000","42.570987000000002",561
"296","SPY181147","CV1.1",1,"19/05/2018","calvi_1","calvi","Mediterranean","France","megafauna","transect","transect_aller_retour","09:30","09:59","00:29",30,"0",18,0,"marine","661","42.58508","8.725903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"663","42.577371","8.710253","664","42.578487","8.715049",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","8.725903","42.58508",235
"297","SPY181160","CV1.2",2,"19/05/2018","calvi_1","calvi","Mediterranean","France","megafauna","transect","transect_aller_retour","09:30","09:59","00:29",30,"0",18,0,"marine","661","42.58508","8.725903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"663","42.577371","8.710253","664","42.578487","8.715049",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","8.725903","42.58508",235
"298","SPY181150","CV1.3",3,"19/05/2018","calvi_1","calvi","Mediterranean","France","megafauna","transect","transect_aller","10:22","10:52","00:30",30,"0",18,0,"marine",NA,"42.577371","8.709377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.584541","8.724821",0.2,"Emilie Boulanger","CEFE",NA,"8.709377","42.577371",156
"299","SPY181149","CV1.4",4,"19/05/2018","calvi_1","calvi","Mediterranean","France","megafauna","transect","transect_aller","10:22","10:52","00:30",30,"0",18,0,"marine",NA,"42.577371","8.709377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.584541","8.724821",0.2,"Emilie Boulanger","CEFE",NA,"8.709377","42.577371",156
"300","SPY181152","CV2.1",1,"20/05/2018","calvi_2","calvi","Mediterranean","France","megafauna","transect","transect_aller","09:42","10:12","00:30",30,"0",18,0,"marine",NA,"42.584972999999998","8.800770000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.592930000000003","8.809901000000000",0.2,"Emilie Boulanger","CEFE",NA,"8.800770000000000","42.584972999999998",10
"301","SPY181154","CV2.2",2,"20/05/2018","calvi_2","calvi","Mediterranean","France","megafauna","transect","transect_aller","09:42","10:12","00:30",30,"0",18,0,"marine",NA,"42.584972999999998","8.800770000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.592930000000003","8.809901000000000",0.2,"Emilie Boulanger","CEFE",NA,"8.800770000000000","42.584972999999998",10
"302","SPY181158","CV2.3",3,"20/05/2018","calvi_2","calvi","Mediterranean","France","megafauna","transect","transect_aller","10:32","11:02","00:30",30,"0",18,0,"marine",NA,"42.592607999999998","8.810375000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.584547000000001","8.801207000000000",0.2,"Emilie Boulanger","CEFE",NA,"8.810375000000001","42.592607999999998",10
"303","SPY180932","CV2.4",4,"20/05/2018","calvi_2","calvi","Mediterranean","France","megafauna","transect","transect_aller","10:32","11:02","00:30",30,"0",18,0,"marine",NA,"42.592607999999998","8.810375000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.584547000000001","8.801207000000000",0.2,"Emilie Boulanger","CEFE",NA,"8.810375000000001","42.592607999999998",10
"304","SPY181157","CV3.1",1,"19/05/2018","calvi_3","calvi","Mediterranean","France","megafauna","transect","transect_aller","16:29","16:59","00:30",30,"0",18,0,"marine",NA,"42.607429","8.840922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.60953","8.860017",0.2,"Emilie Boulanger","CEFE",NA,"8.840922","42.607429",10
"305","SPY181156","CV3.2",2,"19/05/2018","calvi_3","calvi","Mediterranean","France","megafauna","transect","transect_aller","16:29","16:59","00:30",30,"0",18,0,"marine",NA,"42.607429","8.840922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.60953","8.860017",0.2,"Emilie Boulanger","CEFE",NA,"8.840922","42.607429",10
"306","SPY181148","CV3.3",3,"19/05/2018","calvi_3","calvi","Mediterranean","France","megafauna","transect","transect_aller","17:16","17:46","00:30",30,"0",18,0,"marine",NA,"42.609901","8.860081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.607736","8.841421",0.2,"Emilie Boulanger","CEFE",NA,"8.860081","42.609901",123
"307","SPY181159","CV3.4",4,"19/05/2018","calvi_3","calvi","Mediterranean","France","megafauna","transect","transect_aller","17:16","17:46","00:30",30,"0",18,0,"marine",NA,"42.609901","8.860081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.607736","8.841421",0.2,"Emilie Boulanger","CEFE",NA,"8.860081","42.609901",123
"308","SPY181146","CV4.1",1,"19/05/2018","calvi_4","calvi","Mediterranean","France","megafauna","transect","transect_aller","14:41","15:11","00:30",30,"0",18,0,"marine",NA,"42.629439","8.879176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.629006","8.898414",0.2,"Emilie Boulanger","CEFE",NA,"8.879176","42.629439",10
"309","SPY180624","CV4.2",2,"19/05/2018","calvi_4","calvi","Mediterranean","France","megafauna","transect","transect_aller","14:41","15:11","00:30",30,"0",18,0,"marine",NA,"42.629439","8.879176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.629006","8.898414",0.2,"Emilie Boulanger","CEFE",NA,"8.879176","42.629439",10
"310","SPY181155","CV4.3",3,"19/05/2018","calvi_4","calvi","Mediterranean","France","megafauna","transect","transect_aller","15:29","15:59","00:30",30,"0",18,0,"marine",NA,"42.628935","8.898822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.629287","8.879104",0.2,"Emilie Boulanger","CEFE",NA,"8.898822","42.628935",155
"311","SPY181151","CV4.4",4,"19/05/2018","calvi_4","calvi","Mediterranean","France","megafauna","transect","transect_aller","15:29","15:59","00:30",30,"0",18,0,"marine",NA,"42.628935","8.898822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.629287","8.879104",0.2,"Emilie Boulanger","CEFE",NA,"8.898822","42.628935",155
"312","SPY181713","CR1.1",1,"05/06/2018","carry_le_rouet_1","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller_retour","14:27","14:57","00:30",30,"0",19,0,"marine","691","43.328100999999997","5.169124000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"692","43.326203999999997","5.157189000000000","693","43.326514000000003","5.163236000000000",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","5.169124000000000","43.328100999999997",227
"313","SPY181702","CR1.2",2,"05/06/2018","carry_le_rouet_1","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller_retour","14:27","14:57","00:30",30,"0",19,0,"marine",NA,"43.328100999999997","5.169124000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.326203999999997","5.157189000000000",NA,"43.326514000000003","5.163236000000000",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","5.169124000000000","43.328100999999997",227
"314","SPY181705","CR1.3",3,"05/06/2018","carry_le_rouet_1","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller_retour","15:15","15:45","00:30",30,"0",19,0,"marine","694","43.326563999999998","5.162342000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"692","43.326203999999997","5.157189000000000","695","43.327534999999997","5.167778000000000",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","5.162342000000000","43.326563999999998",207
"315","SPY181707","CR1.4",4,"05/06/2018","carry_le_rouet_1","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller_retour","15:15","15:45","00:30",30,"0",19,0,"marine","694","43.326563999999998","5.162342000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.326203999999997","5.157189000000000",NA,"43.327534999999997","5.167778000000000",0.2,"Emilie Boulanger","CEFE","court retour pour rester dans le site","5.162342000000000","43.326563999999998",207
"316","SPY181709","CR2.1",1,"05/06/2018","carry_le_rouet_2","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller","12:30","13:01","00:31",30,"0",19,1,"marine","685","43.331556999999997","5.243485000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"688","43.328637000000001","5.228447000000000",0.2,"Emilie Boulanger","CEFE",NA,"5.243485000000000","43.331556999999997",286
"317","SPY181712","CR2.2",2,"05/06/2018","carry_le_rouet_2","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller","12:30","13:01","00:31",30,"0",19,1,"marine",NA,"43.331556999999997","5.243485000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.328637000000001","5.228447000000000",0.2,"Emilie Boulanger","CEFE",NA,"5.243485000000000","43.331556999999997",286
"318","SPY181714","CR2.3",3,"05/06/2018","carry_le_rouet_2","carry_le_rouet","Mediterranean","France","megafauna","transect","transect_aller","13:18","13:48","00:30",30,"0",19,1,"marine","689","43.328215000000000","5.228154000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"690","43.332174999999999","5.243995000000000",0.2,"Emilie Boulanger","CEFE",NA,"5.228154000000000","43.328215000000000",329
